#NODE	PGRANK	INEDGE
3197	0.35922478965427324	0
3196	0.35922478965427324	0
580	0.35922478965427324	0
3194	0.35922478965427324	0
2541	0.35922478965427324	0
225	0.35922478965427324	0
8000	0.35922478965427324	0
8001	0.35922478965427324	0
8006	0.35922478965427324	0
381	0.35922478965427324	0
8005	0.35922478965427324	0
8013	0.35922478965427324	0
8014	0.35922478965427324	0
8011	0.35922478965427324	0
8012	0.35922478965427324	0
3862	0.35922478965427324	0
8010	0.35922478965427324	0
8009	0.35922478965427324	0
2642	0.35922478965427324	0
2729	0.35922478965427324	0
8023	0.35922478965427324	0
3955	0.35922478965427324	0
8027	0.35922478965427324	0
8020	0.35922478965427324	0
577	0.35922478965427324	0
7372	0.35922478965427324	0
8035	0.35922478965427324	0
8036	0.35922478965427324	0
7377	0.35922478965427324	0
1135	0.35922478965427324	0
3890	0.35922478965427324	0
8046	0.35922478965427324	0
8047	0.35922478965427324	0
3637	0.35922478965427324	0
8045	0.35922478965427324	0
8048	0.35922478965427324	0
8049	0.35922478965427324	0
2316	0.35922478965427324	0
481	0.35922478965427324	0
8040	0.35922478965427324	0
8041	0.35922478965427324	0
8057	0.35922478965427324	0
6213	0.35922478965427324	0
8055	0.35922478965427324	0
8056	0.35922478965427324	0
3730	0.35922478965427324	0
8053	0.35922478965427324	0
8054	0.35922478965427324	0
461	0.35922478965427324	0
8052	0.35922478965427324	0
327	0.35922478965427324	0
8069	0.35922478965427324	0
8066	0.35922478965427324	0
8060	0.35922478965427324	0
8061	0.35922478965427324	0
8064	0.35922478965427324	0
8065	0.35922478965427324	0
8062	0.35922478965427324	0
8063	0.35922478965427324	0
523	0.35922478965427324	0
8077	0.35922478965427324	0
8071	0.35922478965427324	0
8072	0.35922478965427324	0
8070	0.35922478965427324	0
8075	0.35922478965427324	0
1293	0.35922478965427324	0
401	0.35922478965427324	0
8074	0.35922478965427324	0
8088	0.35922478965427324	0
574	0.35922478965427324	0
46	0.35922478965427324	0
8080	0.35922478965427324	0
8081	0.35922478965427324	0
8086	0.35922478965427324	0
8087	0.35922478965427324	0
8084	0.35922478965427324	0
8085	0.35922478965427324	0
5805	0.35922478965427324	0
207	0.35922478965427324	0
2448	0.35922478965427324	0
5808	0.35922478965427324	0
2438	0.35922478965427324	0
6091	0.35922478965427324	0
2738	0.35922478965427324	0
3877	0.35922478965427324	0
5803	0.35922478965427324	0
1133	0.35922478965427324	0
8099	0.35922478965427324	0
8093	0.35922478965427324	0
8094	0.35922478965427324	0
8091	0.35922478965427324	0
8092	0.35922478965427324	0
8097	0.35922478965427324	0
8098	0.35922478965427324	0
8095	0.35922478965427324	0
8096	0.35922478965427324	0
5816	0.35922478965427324	0
6301	0.35922478965427324	0
1082	0.35922478965427324	0
289	0.35922478965427324	0
7594	0.35922478965427324	0
5810	0.35922478965427324	0
337	0.35922478965427324	0
2487	0.35922478965427324	0
5813	0.35922478965427324	0
2392	0.35922478965427324	0
5815	0.35922478965427324	0
6068	0.35922478965427324	0
2459	0.35922478965427324	0
7220	0.35922478965427324	0
5820	0.35922478965427324	0
5821	0.35922478965427324	0
7219	0.35922478965427324	0
5823	0.35922478965427324	0
7350	0.35922478965427324	0
5840	0.35922478965427324	0
1254	0.35922478965427324	0
7546	0.35922478965427324	0
3692	0.35922478965427324	0
4508	0.35922478965427324	0
4509	0.35922478965427324	0
247	0.35922478965427324	0
6219	0.35922478965427324	0
3931	0.35922478965427324	0
4502	0.35922478965427324	0
5833	0.35922478965427324	0
4503	0.35922478965427324	0
5834	0.35922478965427324	0
486	0.35922478965427324	0
4504	0.35922478965427324	0
5836	0.35922478965427324	0
6160	0.35922478965427324	0
1359	0.35922478965427324	0
223	0.35922478965427324	0
5841	0.35922478965427324	0
4511	0.35922478965427324	0
5842	0.35922478965427324	0
6050	0.35922478965427324	0
5846	0.35922478965427324	0
4516	0.35922478965427324	0
25	0.35922478965427324	0
387	0.35922478965427324	0
2519	0.35922478965427324	0
5861	0.35922478965427324	0
1013	0.35922478965427324	0
5862	0.35922478965427324	0
2526	0.35922478965427324	0
1294	0.35922478965427324	0
2573	0.35922478965427324	0
5852	0.35922478965427324	0
5853	0.35922478965427324	0
4523	0.35922478965427324	0
5854	0.35922478965427324	0
4524	0.35922478965427324	0
5855	0.35922478965427324	0
5856	0.35922478965427324	0
4526	0.35922478965427324	0
5857	0.35922478965427324	0
1273	0.35922478965427324	0
1142	0.35922478965427324	0
5859	0.35922478965427324	0
202	0.35922478965427324	0
4540	0.35922478965427324	0
7229	0.35922478965427324	0
582	0.35922478965427324	0
4542	0.35922478965427324	0
5873	0.35922478965427324	0
3211	0.35922478965427324	0
3210	0.35922478965427324	0
3208	0.35922478965427324	0
3207	0.35922478965427324	0
3206	0.35922478965427324	0
2786	0.35922478965427324	0
3204	0.35922478965427324	0
3203	0.35922478965427324	0
3202	0.35922478965427324	0
3978	0.35922478965427324	0
6127	0.35922478965427324	0
4532	0.35922478965427324	0
4533	0.35922478965427324	0
5864	0.35922478965427324	0
1101	0.35922478965427324	0
4535	0.35922478965427324	0
5866	0.35922478965427324	0
2442	0.35922478965427324	0
5868	0.35922478965427324	0
4538	0.35922478965427324	0
3209	0.35922478965427324	0
6312	0.35922478965427324	0
2772	0.35922478965427324	0
7601	0.35922478965427324	0
31	0.35922478965427324	0
1318	0.35922478965427324	0
6192	0.35922478965427324	0
5883	0.35922478965427324	0
4553	0.35922478965427324	0
5884	0.35922478965427324	0
3222	0.35922478965427324	0
3221	0.35922478965427324	0
3220	0.35922478965427324	0
3219	0.35922478965427324	0
3218	0.35922478965427324	0
3217	0.35922478965427324	0
3216	0.35922478965427324	0
3215	0.35922478965427324	0
3214	0.35922478965427324	0
3213	0.35922478965427324	0
3212	0.35922478965427324	0
4543	0.35922478965427324	0
5874	0.35922478965427324	0
2414	0.35922478965427324	0
5875	0.35922478965427324	0
4545	0.35922478965427324	0
5876	0.35922478965427324	0
5877	0.35922478965427324	0
7349	0.35922478965427324	0
5878	0.35922478965427324	0
5890	0.35922478965427324	0
7285	0.35922478965427324	0
4560	0.35922478965427324	0
3924	0.35922478965427324	0
5892	0.35922478965427324	0
6066	0.35922478965427324	0
4563	0.35922478965427324	0
4564	0.35922478965427324	0
5895	0.35922478965427324	0
3233	0.35922478965427324	0
3232	0.35922478965427324	0
3231	0.35922478965427324	0
3230	0.35922478965427324	0
3229	0.35922478965427324	0
3228	0.35922478965427324	0
3227	0.35922478965427324	0
3226	0.35922478965427324	0
3225	0.35922478965427324	0
3224	0.35922478965427324	0
3223	0.35922478965427324	0
4554	0.35922478965427324	0
5885	0.35922478965427324	0
266	0.35922478965427324	0
4555	0.35922478965427324	0
284	0.35922478965427324	0
4556	0.35922478965427324	0
1098	0.35922478965427324	0
5888	0.35922478965427324	0
409	0.35922478965427324	0
5889	0.35922478965427324	0
1406	0.35922478965427324	0
4575	0.35922478965427324	0
3244	0.35922478965427324	0
42	0.35922478965427324	0
3242	0.35922478965427324	0
3241	0.35922478965427324	0
3240	0.35922478965427324	0
3239	0.35922478965427324	0
4989	0.35922478965427324	0
2779	0.35922478965427324	0
7309	0.35922478965427324	0
3234	0.35922478965427324	0
4565	0.35922478965427324	0
5896	0.35922478965427324	0
2395	0.35922478965427324	0
4566	0.35922478965427324	0
4567	0.35922478965427324	0
4568	0.35922478965427324	0
5899	0.35922478965427324	0
4569	0.35922478965427324	0
649	0.35922478965427324	0
4581	0.35922478965427324	0
4582	0.35922478965427324	0
1301	0.35922478965427324	0
2649	0.35922478965427324	0
4586	0.35922478965427324	0
1430	0.35922478965427324	0
2463	0.35922478965427324	0
3252	0.35922478965427324	0
1072	0.35922478965427324	0
3250	0.35922478965427324	0
3249	0.35922478965427324	0
3248	0.35922478965427324	0
3247	0.35922478965427324	0
3246	0.35922478965427324	0
583	0.35922478965427324	0
4576	0.35922478965427324	0
4577	0.35922478965427324	0
1078	0.35922478965427324	0
4591	0.35922478965427324	0
4592	0.35922478965427324	0
4593	0.35922478965427324	0
4594	0.35922478965427324	0
4595	0.35922478965427324	0
4596	0.35922478965427324	0
4597	0.35922478965427324	0
1047	0.35922478965427324	0
1290	0.35922478965427324	0
3264	0.35922478965427324	0
3263	0.35922478965427324	0
3262	0.35922478965427324	0
3261	0.35922478965427324	0
1028	0.35922478965427324	0
3259	0.35922478965427324	0
3817	0.35922478965427324	0
3257	0.35922478965427324	0
235	0.35922478965427324	0
7241	0.35922478965427324	0
1011	0.35922478965427324	0
3277	0.35922478965427324	0
7203	0.35922478965427324	0
3275	0.35922478965427324	0
2522	0.35922478965427324	0
3273	0.35922478965427324	0
3272	0.35922478965427324	0
2759	0.35922478965427324	0
3270	0.35922478965427324	0
3269	0.35922478965427324	0
3268	0.35922478965427324	0
3267	0.35922478965427324	0
4598	0.35922478965427324	0
4599	0.35922478965427324	0
3280	0.35922478965427324	0
3288	0.35922478965427324	0
6258	0.35922478965427324	0
7265	0.35922478965427324	0
3282	0.35922478965427324	0
3281	0.35922478965427324	0
3279	0.35922478965427324	0
3278	0.35922478965427324	0
7253	0.35922478965427324	0
3290	0.35922478965427324	0
3299	0.35922478965427324	0
3298	0.35922478965427324	0
3901	0.35922478965427324	0
3296	0.35922478965427324	0
3294	0.35922478965427324	0
2447	0.35922478965427324	0
3292	0.35922478965427324	0
8101	0.35922478965427324	0
8102	0.35922478965427324	0
8100	0.35922478965427324	0
8105	0.35922478965427324	0
8106	0.35922478965427324	0
8103	0.35922478965427324	0
8104	0.35922478965427324	0
8112	0.35922478965427324	0
8110	0.35922478965427324	0
8111	0.35922478965427324	0
8114	0.35922478965427324	0
8115	0.35922478965427324	0
8109	0.35922478965427324	0
8107	0.35922478965427324	0
8108	0.35922478965427324	0
6158	0.35922478965427324	0
256	0.35922478965427324	0
547	0.35922478965427324	0
529	0.35922478965427324	0
8126	0.35922478965427324	0
8120	0.35922478965427324	0
8118	0.35922478965427324	0
8119	0.35922478965427324	0
3704	0.35922478965427324	0
8135	0.35922478965427324	0
7536	0.35922478965427324	0
8133	0.35922478965427324	0
8138	0.35922478965427324	0
562	0.35922478965427324	0
8136	0.35922478965427324	0
8137	0.35922478965427324	0
6205	0.35922478965427324	0
8131	0.35922478965427324	0
8145	0.35922478965427324	0
8146	0.35922478965427324	0
8144	0.35922478965427324	0
3990	0.35922478965427324	0
8147	0.35922478965427324	0
444	0.35922478965427324	0
333	0.35922478965427324	0
8142	0.35922478965427324	0
8140	0.35922478965427324	0
8156	0.35922478965427324	0
8157	0.35922478965427324	0
8155	0.35922478965427324	0
8158	0.35922478965427324	0
8159	0.35922478965427324	0
8152	0.35922478965427324	0
8153	0.35922478965427324	0
8150	0.35922478965427324	0
8167	0.35922478965427324	0
83	0.35922478965427324	0
1213	0.35922478965427324	0
8166	0.35922478965427324	0
7477	0.35922478965427324	0
4972	0.35922478965427324	0
8161	0.35922478965427324	0
8162	0.35922478965427324	0
1052	0.35922478965427324	0
8179	0.35922478965427324	0
8177	0.35922478965427324	0
8170	0.35922478965427324	0
8171	0.35922478965427324	0
2443	0.35922478965427324	0
7578	0.35922478965427324	0
8172	0.35922478965427324	0
8173	0.35922478965427324	0
8189	0.35922478965427324	0
8187	0.35922478965427324	0
8181	0.35922478965427324	0
8182	0.35922478965427324	0
8180	0.35922478965427324	0
7380	0.35922478965427324	0
8183	0.35922478965427324	0
8184	0.35922478965427324	0
5907	0.35922478965427324	0
5908	0.35922478965427324	0
5909	0.35922478965427324	0
7418	0.35922478965427324	0
5903	0.35922478965427324	0
2566	0.35922478965427324	0
8199	0.35922478965427324	0
1071	0.35922478965427324	0
8193	0.35922478965427324	0
8190	0.35922478965427324	0
8196	0.35922478965427324	0
8197	0.35922478965427324	0
8194	0.35922478965427324	0
8195	0.35922478965427324	0
5915	0.35922478965427324	0
5916	0.35922478965427324	0
5917	0.35922478965427324	0
5919	0.35922478965427324	0
5910	0.35922478965427324	0
5911	0.35922478965427324	0
5913	0.35922478965427324	0
5914	0.35922478965427324	0
6275	0.35922478965427324	0
5927	0.35922478965427324	0
1410	0.35922478965427324	0
5920	0.35922478965427324	0
5921	0.35922478965427324	0
3821	0.35922478965427324	0
5923	0.35922478965427324	0
5924	0.35922478965427324	0
593	0.35922478965427324	0
5937	0.35922478965427324	0
4607	0.35922478965427324	0
5938	0.35922478965427324	0
4608	0.35922478965427324	0
5939	0.35922478965427324	0
4609	0.35922478965427324	0
5930	0.35922478965427324	0
2330	0.35922478965427324	0
2731	0.35922478965427324	0
467	0.35922478965427324	0
4601	0.35922478965427324	0
7453	0.35922478965427324	0
4602	0.35922478965427324	0
4603	0.35922478965427324	0
5934	0.35922478965427324	0
2633	0.35922478965427324	0
5935	0.35922478965427324	0
11	0.35922478965427324	0
6141	0.35922478965427324	0
6052	0.35922478965427324	0
4617	0.35922478965427324	0
4618	0.35922478965427324	0
5949	0.35922478965427324	0
4619	0.35922478965427324	0
5940	0.35922478965427324	0
5941	0.35922478965427324	0
4611	0.35922478965427324	0
5942	0.35922478965427324	0
4612	0.35922478965427324	0
5943	0.35922478965427324	0
2564	0.35922478965427324	0
5944	0.35922478965427324	0
5945	0.35922478965427324	0
4615	0.35922478965427324	0
5946	0.35922478965427324	0
26	0.35922478965427324	0
4616	0.35922478965427324	0
5960	0.35922478965427324	0
4630	0.35922478965427324	0
5961	0.35922478965427324	0
5959	0.35922478965427324	0
4629	0.35922478965427324	0
3682	0.35922478965427324	0
3712	0.35922478965427324	0
5952	0.35922478965427324	0
4622	0.35922478965427324	0
4623	0.35922478965427324	0
2402	0.35922478965427324	0
4624	0.35922478965427324	0
652	0.35922478965427324	0
6187	0.35922478965427324	0
4626	0.35922478965427324	0
4627	0.35922478965427324	0
5958	0.35922478965427324	0
5970	0.35922478965427324	0
4640	0.35922478965427324	0
2337	0.35922478965427324	0
2626	0.35922478965427324	0
4641	0.35922478965427324	0
3896	0.35922478965427324	0
3927	0.35922478965427324	0
513	0.35922478965427324	0
3306	0.35922478965427324	0
3305	0.35922478965427324	0
3304	0.35922478965427324	0
3303	0.35922478965427324	0
3302	0.35922478965427324	0
12	0.35922478965427324	0
3300	0.35922478965427324	0
1383	0.35922478965427324	0
5962	0.35922478965427324	0
1115	0.35922478965427324	0
7302	0.35922478965427324	0
4633	0.35922478965427324	0
5964	0.35922478965427324	0
5965	0.35922478965427324	0
4635	0.35922478965427324	0
5966	0.35922478965427324	0
4636	0.35922478965427324	0
5967	0.35922478965427324	0
2692	0.35922478965427324	0
1398	0.35922478965427324	0
4638	0.35922478965427324	0
6139	0.35922478965427324	0
1174	0.35922478965427324	0
5981	0.35922478965427324	0
4651	0.35922478965427324	0
5982	0.35922478965427324	0
4652	0.35922478965427324	0
5983	0.35922478965427324	0
2344	0.35922478965427324	0
1495	0.35922478965427324	0
3318	0.35922478965427324	0
3317	0.35922478965427324	0
3316	0.35922478965427324	0
3315	0.35922478965427324	0
3314	0.35922478965427324	0
556	0.35922478965427324	0
3312	0.35922478965427324	0
3311	0.35922478965427324	0
7425	0.35922478965427324	0
4644	0.35922478965427324	0
7374	0.35922478965427324	0
357	0.35922478965427324	0
7597	0.35922478965427324	0
4647	0.35922478965427324	0
5978	0.35922478965427324	0
1386	0.35922478965427324	0
2311	0.35922478965427324	0
4649	0.35922478965427324	0
5990	0.35922478965427324	0
1328	0.35922478965427324	0
4660	0.35922478965427324	0
330	0.35922478965427324	0
5992	0.35922478965427324	0
98	0.35922478965427324	0
5993	0.35922478965427324	0
63	0.35922478965427324	0
4663	0.35922478965427324	0
57	0.35922478965427324	0
3332	0.35922478965427324	0
2000	0.35922478965427324	0
3331	0.35922478965427324	0
3326	0.35922478965427324	0
3325	0.35922478965427324	0
2668	0.35922478965427324	0
3323	0.35922478965427324	0
3322	0.35922478965427324	0
3689	0.35922478965427324	0
5984	0.35922478965427324	0
3788	0.35922478965427324	0
5985	0.35922478965427324	0
4655	0.35922478965427324	0
5986	0.35922478965427324	0
5987	0.35922478965427324	0
5988	0.35922478965427324	0
2673	0.35922478965427324	0
5989	0.35922478965427324	0
4659	0.35922478965427324	0
4670	0.35922478965427324	0
4671	0.35922478965427324	0
4672	0.35922478965427324	0
4673	0.35922478965427324	0
4674	0.35922478965427324	0
2012	0.35922478965427324	0
3343	0.35922478965427324	0
2011	0.35922478965427324	0
3342	0.35922478965427324	0
2010	0.35922478965427324	0
3341	0.35922478965427324	0
3340	0.35922478965427324	0
2009	0.35922478965427324	0
2008	0.35922478965427324	0
3339	0.35922478965427324	0
1391	0.35922478965427324	0
441	0.35922478965427324	0
2005	0.35922478965427324	0
2567	0.35922478965427324	0
3335	0.35922478965427324	0
307	0.35922478965427324	0
2003	0.35922478965427324	0
2002	0.35922478965427324	0
3333	0.35922478965427324	0
4664	0.35922478965427324	0
5995	0.35922478965427324	0
4665	0.35922478965427324	0
4975	0.35922478965427324	0
5997	0.35922478965427324	0
1170	0.35922478965427324	0
4667	0.35922478965427324	0
4668	0.35922478965427324	0
5999	0.35922478965427324	0
4669	0.35922478965427324	0
4681	0.35922478965427324	0
4682	0.35922478965427324	0
4683	0.35922478965427324	0
7609	0.35922478965427324	0
2023	0.35922478965427324	0
3354	0.35922478965427324	0
3353	0.35922478965427324	0
3905	0.35922478965427324	0
2021	0.35922478965427324	0
1215	0.35922478965427324	0
2020	0.35922478965427324	0
3350	0.35922478965427324	0
2019	0.35922478965427324	0
2018	0.35922478965427324	0
3349	0.35922478965427324	0
2418	0.35922478965427324	0
2017	0.35922478965427324	0
7598	0.35922478965427324	0
47	0.35922478965427324	0
2015	0.35922478965427324	0
2464	0.35922478965427324	0
3345	0.35922478965427324	0
2013	0.35922478965427324	0
3344	0.35922478965427324	0
4675	0.35922478965427324	0
3945	0.35922478965427324	0
269	0.35922478965427324	0
4692	0.35922478965427324	0
4693	0.35922478965427324	0
4694	0.35922478965427324	0
4695	0.35922478965427324	0
4696	0.35922478965427324	0
2034	0.35922478965427324	0
2033	0.35922478965427324	0
2032	0.35922478965427324	0
7613	0.35922478965427324	0
2031	0.35922478965427324	0
3362	0.35922478965427324	0
2030	0.35922478965427324	0
3361	0.35922478965427324	0
3360	0.35922478965427324	0
2029	0.35922478965427324	0
3359	0.35922478965427324	0
2028	0.35922478965427324	0
2027	0.35922478965427324	0
3358	0.35922478965427324	0
2026	0.35922478965427324	0
3357	0.35922478965427324	0
2025	0.35922478965427324	0
3356	0.35922478965427324	0
2024	0.35922478965427324	0
3355	0.35922478965427324	0
4686	0.35922478965427324	0
7360	0.35922478965427324	0
4688	0.35922478965427324	0
3786	0.35922478965427324	0
6169	0.35922478965427324	0
2045	0.35922478965427324	0
2044	0.35922478965427324	0
3375	0.35922478965427324	0
3374	0.35922478965427324	0
2042	0.35922478965427324	0
3373	0.35922478965427324	0
2041	0.35922478965427324	0
253	0.35922478965427324	0
2040	0.35922478965427324	0
3370	0.35922478965427324	0
2038	0.35922478965427324	0
3369	0.35922478965427324	0
2037	0.35922478965427324	0
3368	0.35922478965427324	0
2036	0.35922478965427324	0
3367	0.35922478965427324	0
2035	0.35922478965427324	0
3366	0.35922478965427324	0
4697	0.35922478965427324	0
4698	0.35922478965427324	0
4699	0.35922478965427324	0
2056	0.35922478965427324	0
520	0.35922478965427324	0
3386	0.35922478965427324	0
2054	0.35922478965427324	0
3385	0.35922478965427324	0
1335	0.35922478965427324	0
3384	0.35922478965427324	0
2052	0.35922478965427324	0
3383	0.35922478965427324	0
2051	0.35922478965427324	0
3382	0.35922478965427324	0
2549	0.35922478965427324	0
2050	0.35922478965427324	0
3380	0.35922478965427324	0
2049	0.35922478965427324	0
3379	0.35922478965427324	0
3378	0.35922478965427324	0
2047	0.35922478965427324	0
3377	0.35922478965427324	0
3390	0.35922478965427324	0
3398	0.35922478965427324	0
2067	0.35922478965427324	0
2308	0.35922478965427324	0
3397	0.35922478965427324	0
2065	0.35922478965427324	0
3396	0.35922478965427324	0
2064	0.35922478965427324	0
3395	0.35922478965427324	0
2396	0.35922478965427324	0
2063	0.35922478965427324	0
1433	0.35922478965427324	0
1379	0.35922478965427324	0
2061	0.35922478965427324	0
3392	0.35922478965427324	0
1194	0.35922478965427324	0
3391	0.35922478965427324	0
2059	0.35922478965427324	0
2058	0.35922478965427324	0
3389	0.35922478965427324	0
2057	0.35922478965427324	0
3388	0.35922478965427324	0
2070	0.35922478965427324	0
2077	0.35922478965427324	0
1210	0.35922478965427324	0
615	0.35922478965427324	0
1264	0.35922478965427324	0
37	0.35922478965427324	0
3998	0.35922478965427324	0
2068	0.35922478965427324	0
3399	0.35922478965427324	0
2081	0.35922478965427324	0
2089	0.35922478965427324	0
2088	0.35922478965427324	0
2087	0.35922478965427324	0
2086	0.35922478965427324	0
3870	0.35922478965427324	0
2084	0.35922478965427324	0
3948	0.35922478965427324	0
2082	0.35922478965427324	0
7354	0.35922478965427324	0
639	0.35922478965427324	0
1233	0.35922478965427324	0
2090	0.35922478965427324	0
2099	0.35922478965427324	0
6017	0.35922478965427324	0
2096	0.35922478965427324	0
1173	0.35922478965427324	0
2094	0.35922478965427324	0
2093	0.35922478965427324	0
2737	0.35922478965427324	0
8205	0.35922478965427324	0
8202	0.35922478965427324	0
8203	0.35922478965427324	0
8211	0.35922478965427324	0
210	0.35922478965427324	0
8215	0.35922478965427324	0
8216	0.35922478965427324	0
8213	0.35922478965427324	0
8214	0.35922478965427324	0
489	0.35922478965427324	0
8206	0.35922478965427324	0
8222	0.35922478965427324	0
8221	0.35922478965427324	0
2434	0.35922478965427324	0
3665	0.35922478965427324	0
6046	0.35922478965427324	0
1325	0.35922478965427324	0
2343	0.35922478965427324	0
8233	0.35922478965427324	0
8231	0.35922478965427324	0
8232	0.35922478965427324	0
2584	0.35922478965427324	0
8238	0.35922478965427324	0
6265	0.35922478965427324	0
8236	0.35922478965427324	0
8229	0.35922478965427324	0
8244	0.35922478965427324	0
8245	0.35922478965427324	0
8242	0.35922478965427324	0
8243	0.35922478965427324	0
8248	0.35922478965427324	0
1110	0.35922478965427324	0
7586	0.35922478965427324	0
8241	0.35922478965427324	0
8255	0.35922478965427324	0
8256	0.35922478965427324	0
8253	0.35922478965427324	0
8254	0.35922478965427324	0
8251	0.35922478965427324	0
8252	0.35922478965427324	0
8266	0.35922478965427324	0
8264	0.35922478965427324	0
8265	0.35922478965427324	0
8262	0.35922478965427324	0
1426	0.35922478965427324	0
8260	0.35922478965427324	0
8261	0.35922478965427324	0
1436	0.35922478965427324	0
7452	0.35922478965427324	0
2603	0.35922478965427324	0
8270	0.35922478965427324	0
8273	0.35922478965427324	0
8274	0.35922478965427324	0
1275	0.35922478965427324	0
8272	0.35922478965427324	0
6033	0.35922478965427324	0
2301	0.35922478965427324	0
7527	0.35922478965427324	0
265	0.35922478965427324	0
1369	0.35922478965427324	0
2718	0.35922478965427324	0
2694	0.35922478965427324	0
7335	0.35922478965427324	0
7486	0.35922478965427324	0
7431	0.35922478965427324	0
7330	0.35922478965427324	0
270	0.35922478965427324	0
1332	0.35922478965427324	0
6252	0.35922478965427324	0
3636	0.35922478965427324	0
2334	0.35922478965427324	0
4705	0.35922478965427324	0
6003	0.35922478965427324	0
4707	0.35922478965427324	0
4708	0.35922478965427324	0
539	0.35922478965427324	0
4700	0.35922478965427324	0
4701	0.35922478965427324	0
4702	0.35922478965427324	0
4703	0.35922478965427324	0
4704	0.35922478965427324	0
4716	0.35922478965427324	0
2428	0.35922478965427324	0
4718	0.35922478965427324	0
3662	0.35922478965427324	0
4710	0.35922478965427324	0
4711	0.35922478965427324	0
6013	0.35922478965427324	0
3693	0.35922478965427324	0
4714	0.35922478965427324	0
2771	0.35922478965427324	0
4727	0.35922478965427324	0
7305	0.35922478965427324	0
4720	0.35922478965427324	0
4721	0.35922478965427324	0
4723	0.35922478965427324	0
4725	0.35922478965427324	0
4726	0.35922478965427324	0
4740	0.35922478965427324	0
3406	0.35922478965427324	0
4738	0.35922478965427324	0
3405	0.35922478965427324	0
4739	0.35922478965427324	0
3855	0.35922478965427324	0
3403	0.35922478965427324	0
3402	0.35922478965427324	0
3401	0.35922478965427324	0
3400	0.35922478965427324	0
4733	0.35922478965427324	0
3651	0.35922478965427324	0
3759	0.35922478965427324	0
1002	0.35922478965427324	0
4736	0.35922478965427324	0
3407	0.35922478965427324	0
4737	0.35922478965427324	0
4750	0.35922478965427324	0
4751	0.35922478965427324	0
2478	0.35922478965427324	0
4749	0.35922478965427324	0
3416	0.35922478965427324	0
3412	0.35922478965427324	0
3411	0.35922478965427324	0
6230	0.35922478965427324	0
4741	0.35922478965427324	0
4742	0.35922478965427324	0
4743	0.35922478965427324	0
4744	0.35922478965427324	0
4745	0.35922478965427324	0
4746	0.35922478965427324	0
1145	0.35922478965427324	0
3418	0.35922478965427324	0
4760	0.35922478965427324	0
4761	0.35922478965427324	0
4762	0.35922478965427324	0
2100	0.35922478965427324	0
3427	0.35922478965427324	0
3426	0.35922478965427324	0
3425	0.35922478965427324	0
3424	0.35922478965427324	0
3423	0.35922478965427324	0
3422	0.35922478965427324	0
4752	0.35922478965427324	0
4753	0.35922478965427324	0
4754	0.35922478965427324	0
4755	0.35922478965427324	0
4756	0.35922478965427324	0
4757	0.35922478965427324	0
2788	0.35922478965427324	0
4759	0.35922478965427324	0
4771	0.35922478965427324	0
4773	0.35922478965427324	0
2111	0.35922478965427324	0
2110	0.35922478965427324	0
3441	0.35922478965427324	0
3440	0.35922478965427324	0
2360	0.35922478965427324	0
2108	0.35922478965427324	0
3438	0.35922478965427324	0
24	0.35922478965427324	0
3437	0.35922478965427324	0
2105	0.35922478965427324	0
3436	0.35922478965427324	0
1202	0.35922478965427324	0
2104	0.35922478965427324	0
2103	0.35922478965427324	0
3434	0.35922478965427324	0
6057	0.35922478965427324	0
7327	0.35922478965427324	0
2636	0.35922478965427324	0
4763	0.35922478965427324	0
2545	0.35922478965427324	0
4765	0.35922478965427324	0
4766	0.35922478965427324	0
4767	0.35922478965427324	0
1365	0.35922478965427324	0
2404	0.35922478965427324	0
7286	0.35922478965427324	0
4782	0.35922478965427324	0
596	0.35922478965427324	0
7226	0.35922478965427324	0
2496	0.35922478965427324	0
7255	0.35922478965427324	0
245	0.35922478965427324	0
3451	0.35922478965427324	0
3450	0.35922478965427324	0
6263	0.35922478965427324	0
2118	0.35922478965427324	0
3449	0.35922478965427324	0
2722	0.35922478965427324	0
3448	0.35922478965427324	0
2493	0.35922478965427324	0
2457	0.35922478965427324	0
7505	0.35922478965427324	0
2115	0.35922478965427324	0
1130	0.35922478965427324	0
3445	0.35922478965427324	0
2113	0.35922478965427324	0
3444	0.35922478965427324	0
2321	0.35922478965427324	0
6286	0.35922478965427324	0
4774	0.35922478965427324	0
2659	0.35922478965427324	0
6206	0.35922478965427324	0
1102	0.35922478965427324	0
6273	0.35922478965427324	0
4790	0.35922478965427324	0
7441	0.35922478965427324	0
2388	0.35922478965427324	0
4793	0.35922478965427324	0
4794	0.35922478965427324	0
267	0.35922478965427324	0
1408	0.35922478965427324	0
2709	0.35922478965427324	0
3944	0.35922478965427324	0
2132	0.35922478965427324	0
2131	0.35922478965427324	0
3462	0.35922478965427324	0
495	0.35922478965427324	0
2130	0.35922478965427324	0
7287	0.35922478965427324	0
1346	0.35922478965427324	0
6019	0.35922478965427324	0
3642	0.35922478965427324	0
6028	0.35922478965427324	0
2127	0.35922478965427324	0
2126	0.35922478965427324	0
3457	0.35922478965427324	0
4	0.35922478965427324	0
2125	0.35922478965427324	0
2586	0.35922478965427324	0
2536	0.35922478965427324	0
4785	0.35922478965427324	0
7447	0.35922478965427324	0
4787	0.35922478965427324	0
4788	0.35922478965427324	0
4789	0.35922478965427324	0
7629	0.35922478965427324	0
3475	0.35922478965427324	0
2143	0.35922478965427324	0
2427	0.35922478965427324	0
